ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.14999999999999997,-0.22499999999999998,True,-0.45030888005343256,2.932898348278076e-09,0.06415236783648098,0.6549725792935244,0.5028245947042002,0.11361063110472948,0.14347588226960165,0.20630221479948246,-0.08122687571806893,3.1415330505969905,-0.0012997589831057405,3.139277983252818
