ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.22499999999999998,0.07500000000000001,True,-0.32541121819344787,3.2087396836119876e-09,0.0025393596881401006,0.693014794036573,0.40685338367237545,0.24894121033166877,0.1456141541966914,0.27066872657208924,0.10763505488172097,0.0030701871433320726
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.22499999999999998,0.07500000000000001,True,-0.296576143264211,1.800464665889737e-09,0.005776718490047925,0.5717451965439847,0.39740921869246487,0.07962861570339723,0.10591296466295785,0.12159504602459205,0.09369679377015598,3.1463971399497512
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.22499999999999998,0.07500000000000001,True,-0.319086695234695,1.5915058732734763e-09,0.002497891028378578,0.6643484404743998,0.40452267242825884,0.059713682744705274,0.2509722978409309,0.13333607097393582,0.232135929848472,1.966313670352641,5.2816293021319005
