ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.3,-0.3,False,-0.4415657918092082,0.0012115114817513545,0.11293482252295502,0.6362335416534473,0.4938795373802589,0.10000001332723951,0.126544120414624,0.14368727071457715,-0.06781843556671283,3.136075264819317,0.19999975951554128,3.1415453343799573
