ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,0.14999999999999997,True,-0.6159684930599896,2.225639357756102e-09,0.00174781845655803,1.0567849779217549,0.5594590447871975,0.2228783308330822,0.11716231159857027,0.4234212916068005,0.33555356868128927,3.1413001015662405,-0.00016281368021328377,-0.0004798715915121628
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,0.14999999999999997,True,-0.47795844496312057,2.920750436219065e-09,0.0061387646995993365,0.7235619353414869,0.49811957985360805,0.09396033313084065,0.09764341379271496,0.17236511509485278,0.12500416196324696,3.14238637609089,3.154933251888747,3.140537238649679
