ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.11249999999999999,0.2625,-0.5115254151647253,1.599296593483271e-09,0.0024345546097873077,0.8290437913283475,0.5177791738840888,0.03224678091349574,0.42055900432474586,0.19939403936705927,0.19603415464680016,1.9382576527030175
A1,A2,A3,B1,B2,phiA1
6.57751630939174,-0.5414557691096888,0.9902079156631771,-5.398903546449674,2.165712054136293,0.16483592268912162
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,-0.11249999999999999,0.2625,-0.5235374170761619,1.3366767293575856e-09,0.004589914451121467,0.8521835293865655,0.5181619079922215,0.3854751258867375,0.201504800936232,0.39351093453708413,0.1521963995934942
A1,A3,B1,B2,B3
4.615419157971701,1.106004177131581,-4.9400483703720965,1.0469403122215226,-0.6001865671123596
