ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.21,-0.27,-0.46607262613083666,3.053708440534143e-05,0.6972212826141067,0.5086499858336972,0.02889250675077211,0.1770136556820015,0.1600000005233401,0.1450503986132624,2.1563460034573456
A1,A2,A3,B1,B2,phiA1
3.7156944181892535,-1.1817768985599004,-0.9264256028709545,-5.788702850544699,0.7115419364610904,0.007173878158183638
