ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.24,0.21000000000000002,-0.511193676166733,4.812917868054854e-11,0.8282060781549174,0.518670338956565,0.044496259581662034,0.41101155181817733,0.19984890680839315,0.19637844614051134,1.9305383537801166
A1,A2,A3,B1,B2,phiA1
3.283928683985298,-3.727351760566583,-3.2311930908625928,-5.020206472879329,-3.248956659346737,0.15356261817738034
