ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.21,-0.15,-0.4707152571106892,1.3699539226630156e-11,0.7104706823021459,0.5121236043194219,0.03433257392317357,0.22015342535851312,0.16717772455638788,0.1530353898019103,2.129176513792071
A1,A2,A3,B1,B2,phiA1
3.7386760347951222,-1.1748380046559908,-0.42310599467205695,-5.9140470300280645,0.7157607839942731,0.01960335782574492
