ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.09000000000000002,-0.3,-0.45670302324668666,0.001223072316733467,0.6758011252770391,0.5076326249169164,0.04324092712509029,0.13111467269214191,0.16000000001617537,0.06356977135738832,1.8801294336747092
A1,A2,A3,B1,B2,phiA1
3.496869460849785,0.3083644450884615,-1.2673750937947568,-6.5948357883793145,-0.418720613736959,0.026705948563754377
