ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.26999999999999996,-0.12,-0.458621325799389,0.0002560488260601694,0.6821691403423765,0.5087365832274534,0.046722767942933036,0.14662335543611946,0.16000000000480277,0.09428181464192002,1.889338416053007
A1,A2,A3,B1,B2,phiA1
3.4912628345743157,0.6586953205085793,-0.3484990074374262,-6.744327319015179,-1.6449064332812522,0.038158337600714826
ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.26999999999999996,-0.12,-0.4402883677026779,0.012126131546444466,0.6447368036590471,0.5040803626668644,8.877793500339237e-10,0.16000000000540615,0.14755765609023622,0.1492513414378777
A1,A3,B1,B2,B3
3.284428284347066,-0.35021985311800563,-7.063349904750719,-2.386424391481746,0.21782575743728375
