ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.21,0.06,-0.487802403833843,4.5104500535307114e-11,0.7645462451218348,0.5198108746710238,0.04135107071025847,0.3401839488524267,0.18961427946690096,0.17643388551499106,1.9654983595996849
A1,A2,A3,B1,B2,phiA1
5.003331083043463,0.23303581286835437,1.3413714583494312,-3.8614667018338555,0.2654543251799761,0.1208196542815294
