ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.3,0.09000000000000002,-0.46814711816531984,1.2409812461454699e-11,0.7096171732987647,0.5143088761884352,0.05368036960194263,0.26904877307492,0.17180516911321825,0.1296752329187111,1.8985753032244725
A1,A2,A3,B1,B2,phiA1
3.7564951151714623,0.8749112545541047,0.24508173268551312,-5.904388089385818,-1.527999948830957,0.08455943167878528
ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.3,0.09000000000000002,-0.4319663611980909,0.009631818288645006,0.6427612885267373,0.5049929535864285,0.4149096278725023,0.1600000000158908,0.18200379748282808,8.46828468459293e-10
A1,A3,B1,B2,B3
3.4905967007592693,0.13222756224373405,-6.328604307426227,-2.3624990851831664,-0.19206858326015208
