ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.09999999999999998,0.09999999999999998,-0.4598689287238416,0.012308995917798224,0.08313596490754468,0.6554607378118331,0.5106770099187242,0.10999999983466432,0.16790000000715627,0.3500000000736747,0.09000000055338017
A1,A3,B1,B2,B3
3.493927369646599,0.13972156764907595,-6.339762048668263,-0.5369038547087257,-0.2149391775674303
