ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,0.3,True,-0.5200007371098367,1.9502900954081255e-09,0.011806057977724787,0.8368366417504601,0.5180071616353316,0.38642507324283065,0.19641149233865676,0.3859032775880333,-0.1487872842719591,3.1416146609349798,0.0008568347711988019,3.1414212936419883
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,0.3,True,-0.45575364179296574,1.9338688997258927e-09,0.003787997340741423,0.6772137095175369,0.502205140134569,0.10955793912290819,0.1501299872273639,0.17135032589979582,-0.14361966904964582,3.1418624908996255,3.223478573247534,3.1409533097797815
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.07500000000000001,0.3,True,-0.5265443233020844,1.4834681243511056e-09,0.0020449829426220857,0.8619460953682834,0.5153582320027911,0.14681520365674394,-0.43978771358563573,0.19874155151174627,0.36123518266840543,1.9367554982622532,3.1408612495447805,4.101711911602787,5.299016019780789
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA1,phiB1,phiB2,phiB3
3x3_2,-0.07500000000000001,0.3,True,-0.4925761310664496,2.5270411533302026e-09,0.04063706744339383,0.7703071306259333,0.49929923991189545,-0.31825833575177875,0.15302777556413405,0.2807244620944605,0.06850092379392328,5.337304232347135,3.1390766695592323,2.0325519886930703,3.2548074722339444
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA1,phiB1,phiA2,phiB2,phiB3
q0_2,-0.07500000000000001,0.3,True,-0.47179035205568287,5.372412971355631e-09,0.065673594904834,0.7142648591997485,0.50693770761526,0.0012694545705691784,0.1562042824385918,0.23496178159493988,0.07490763324249733,5.2508285882285595,3.1379747664160953,1.1188338271527205,2.0374896395229003,3.253104206054202
