J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
-0.03,0.006000000000000005,-0.4782159826727529,1.357926016932572e-07,0.7359240237451713,0.5191888364274249,0.24279511527797798,0.18391217772572319,0.3265437672343042,0.12232791035688534
A1,A3,B1,B2,B3
3.669240467011769,0.011892709039761942,-5.525299107123123,0.11336376282059393,-0.01204480959415102
