ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.07500000000000001,-0.15,True,-0.4843533591734731,1.3361824558067152e-09,0.0019324284062816417,0.7678754974986727,0.5210051547285826,0.28868824424000045,0.19962862904494494,0.20630646020532423,0.3168281763208912,3.141549695356985,3.142785340264367,3.142654023658685
