ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.22500000000000003,0.0,True,-0.48342328561127956,2.414555167429803e-09,0.001881392469130407,0.7688233493444789,0.5217395561560038,0.3202617317513085,0.20968939072409332,0.20671801414754354,0.0,3.140987198948717,3.1417858984546827,3.1420715876728824
