ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.22500000000000003,-0.3,True,-0.5250642746373558,2.1353500772638673e-09,0.001581769463318592,0.8828689414526526,0.5188773988731005,0.37965796109015215,0.22800671421489668,0.22301060792597716,0.4003926334668082,3.1413149454998757,3.141476563885786,3.1411988737619922
