ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.07500000000000001,0.22500000000000003,True,-0.46052717412073685,3.396140279047375e-09,0.004243099896500272,0.6884734103066541,0.5091884267492794,0.1714763811276323,0.1584618541486256,0.17528990771983777,0.18379378943623675,3.1414989044521087,3.1450690990871877,3.141720154136713
