ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.3,0.0,True,-0.47557024918468643,1.6282494256594539e-09,0.0033925688819544646,0.721698171041537,0.5000269526132857,0.11725072257717632,0.13446747271811482,0.1822177551018174,0.0,3.141915215285716,3.1469109461834015,3.1416616464560496
