ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.14999999999999997,0.0,True,-0.47603861503059575,2.5091160304963237e-09,0.002221916276934498,0.7441215759128579,0.5205596715174391,0.28079207199151823,0.1969163973112417,0.20021206383464038,0.0,3.14128268019529,3.1409275913232224,3.1410679582709307
