ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.14999999999999997,-0.15,True,-0.49193806716765787,5.943333446908196e-10,0.0017759105056759255,0.7929869911722139,0.522050842222503,0.3245232508283446,0.21149341268783473,0.21186151877001186,0.34818297781724594,3.141405111566565,3.1417043604428376,3.142199586367312
