ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.22500000000000003,0.14999999999999997,True,-0.4689996498064626,3.6137828661370517e-09,0.0025833271283902328,0.7234077641566284,0.5194033945439093,0.27230536759678625,0.19386555147370527,0.19348564309722466,0.2817759415823927,3.141050810265607,3.1422135898145753,3.141349898931102
