ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.07500000000000001,-0.22499999999999998,True,-0.4924529932665428,1.5762990204356132e-09,0.0017630047854254442,0.7925960925248718,0.5216971635527716,0.3096143254812831,0.20678624480060218,0.21167959677058368,0.3397125260870612,3.1415114306234893,3.141381106041977,3.1419405798587072
