ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.22499999999999998,0.0,True,-0.4729162512572831,8.51426632758676e-10,0.0033957859480169134,0.7160212319914488,0.5027018560782391,0.13147984276460115,0.14072750975171666,0.1818758637513707,0.0,3.142036322436492,3.1453400915520597,3.1404728672337265
