ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.07500000000000001,-0.07500000000000001,True,-0.4774208732055695,3.136480310972105e-10,0.002146279629705711,0.7456777145561696,0.5195592788362808,0.2650425989888109,0.19146255710980675,0.20026882000957302,0.2906460177593105,3.1413827026201946,3.1416456726203057,3.1415197465621283
