ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.15,-0.22499999999999998,True,-0.30601113711694444,1.0022762369411727e-09,0.007676622431640026,0.616284398477858,0.406499943177987,0.16689523399067904,0.13160693255252454,0.22122947547902863,0.08818235623091214,6.281768866163126
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.15,-0.22499999999999998,True,-0.300060538791655,1.3063182139057704e-09,0.003747587051645059,0.5956711636429687,0.4029120974614699,0.12977443394703292,0.1228716806046557,0.1343941059092894,0.15211243087825496,3.1404929143862836
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.15,-0.22499999999999998,True,-0.30137954036877823,9.460268406907406e-10,0.037501702679912034,0.5895147978637373,0.4027239108680335,0.04025502327787853,0.14562732392822228,0.11675151735285381,0.17819102115581528,2.0160146904477436,5.263227053902048
