ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.3,0.0,True,-0.33308804910650236,5.946075212793597e-11,0.004372490963599562,0.722631156998095,0.4069276132895093,0.0,0.15050493288764472,0.28050537662369857,0.0,0.0
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.3,0.0,True,-0.2985481580687513,1.5445698801330903e-09,0.007712260648648114,0.5786328756902455,0.3970162217766022,0.07878116642795636,0.10521288360269251,0.12361046903439687,0.0,3.145063728320452
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.3,0.0,True,-0.3222843081530927,2.229385966510065e-09,0.0038360248247155614,0.6743398694931009,0.4045284294041274,0.056618754482567375,0.0,0.13375009029531743,0.2334018431433144,1.967804797027625,5.283647553952228
