ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.07500000000000001,0.3,True,-0.30008035112781184,1.1514024791084464e-09,0.03193176078867494,0.5913127090676588,0.40210196963742584,0.2126397410274966,0.1202593408440531,0.21585897005397853,0.056222841049326455,6.281727356895391
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.07500000000000001,0.3,True,-0.2905943007827417,1.5141832993606107e-09,0.015943685548310844,0.5539591830399582,0.3998579628037059,0.09748197912526431,0.11326874826333114,0.1174517821422643,0.09793497123744362,3.1504011116916493
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.07500000000000001,0.3,True,-0.305780439605532,4.376430959567975e-09,0.004215447073188469,0.6236323643465271,0.4043234596783333,0.09121050521475334,0.2635805188161595,0.13327915276058594,0.2272337421957972,1.9444286684710912,5.271097869222021
