ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.22500000000000003,-0.3,True,-0.28440297802214726,2.4456873658640834e-09,0.12175555008892111,0.5311682601390466,0.39435955012996876,0.05400477659046962,0.097709356629616,0.12483092940460315,-0.033617298972723225,3.1420116011323924,0.0006379631395967651,3.1440486014280893
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.22500000000000003,-0.3,True,-0.31704633707923213,3.0572866334784897e-09,0.0021308241330801553,0.6886264193504863,0.4049644076768999,0.26177653019622393,0.16330653190572328,0.15586569784728124,-0.2737605146923243,3.141822756324088,3.1550725910707724,3.143056189482248
