ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.26999999999999996,0.24000000000000005,-0.4808570846596497,1.526050534914124e-11,0.7433024939522415,0.5143720103744454,0.058416078788704154,0.32876891681180453,0.17795898621913378,0.15363875938565486,1.9429982174956373
A1,A2,A3,B1,B2,phiA1
3.82527343070129,0.7559508574657572,0.3395062009673866,-5.417888360310304,-1.263544824288293,0.11046719094385023
