ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.3,-0.27,-0.45546663743364246,9.255677876453535e-09,0.669784395523982,0.5017644186319868,0.006903990518644899,0.11854626790115431,0.14706761453020376,0.041910478703157374,1.6224068433007828
A1,A2,A3,B1,B2,phiA1
3.5702552027806274,0.69128036628327,-1.1081691120273822,-6.245337580584744,-2.112365837798834,-0.03708144902035993
