ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.02999999999999997,-0.02999999999999997,-0.46792007816503894,8.618551686705307e-12,0.7051204118767423,0.5132377421443006,0.037874690746806994,0.23964300888342743,0.16758110637854576,0.13554302661197348,1.977216758712978
A1,A2,A3,B1,B2,phiA1
3.804123682085745,0.114630527292318,-0.06383782391404695,-5.6052384957206245,-0.1232902668809551,0.06922240558139744
