ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.14999999999999997,-0.3,-0.44629553699539154,6.842811941246729e-10,0.04548033309641246,0.6504081379735577,0.4997935590467207,-0.10084896821657202,0.1414061446154938,0.19710646268710086,-0.06832405345512386
A1,A3,B1,B2,B3
16.76503380565464,-5.068778730077383,-18.93107892669832,-2.4225066397320916,3.642530721492676
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3
q0,0.14999999999999997,-0.3,-0.5133713098004257,3.977194684500238e-09,0.0013307577568562941,0.8532942967096414,0.5221601700690022,0.3593686231298215,0.22629284798520885,0.2199585686122566,-0.3926931480974282
A1,A2,B1,B2,B3
3.3633096307994492,40.311753934929584,-33.09985618926703,-27.392088597366637,22.24675998974135
