J2,J3,Energy,Sigma,L,A1,A2,B1,B2,B3
-0.03,0.006000000000000005,-0.46793067864351345,5.267509206557168e-06,0.7109038673034519,0.5148679321561904,0.20425596930095802,0.17576540552933284,0.1890408509349607,0.04331940212806425
A1,A2,B1,B2,B3
3.808702242472804,-0.2248573549574694,-5.8334947983124,0.03147593297108482,-0.10014156170953328
