ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.07500000000000001,0.07500000000000001,-0.4806574853386525,2.168746502633516e-10,0.005644802627041965,0.7471404708898484,0.518411471729212,0.043212600116705024,0.32333737313590344,0.18517539195040061,0.16681976473127272,1.960264765163077
A1,A2,A3,B1,B2,phiA1
0.39812597663058114,-3.718692020981962,5.2698956309882306,-9.02866670315916,3.1908919950751624,0.9133294120999834
