ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.3,0.3,-0.4893407651989773,4.964421681738646e-09,0.004922745056359541,0.7734304099248319,0.5159635203297386,0.07205606847039024,0.3817061594646959,0.18933886350195758,0.17425389871525676,1.9658725739819731
A1,A2,A3,B1,B2,phiA1
9.756973007313263,3.7801983765461955,5.306644013103323,-22.412072198108035,-42.90667821038596,4.983461421304013
