ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.0,-0.22499999999999998,-0.4592435059497642,9.459861502160014e-12,0.037752096906105,0.6815292575446739,0.507573482858862,0.0,0.1773374513150573,0.1564349055111876,0.0,2.0429680852794796
A1,A2,A3,B1,B2,phiA1
2.606859172971099,0.0,-0.5270228697895618,-0.39795944317688736,0.0,0.14926559988026608
