ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,-0.3,True,-0.4738505741607062,6.794847858355176e-09,0.004211534075279456,0.7246480553117651,0.5159978410275828,0.21340859384032818,0.17856324968616658,0.300933699768525,-0.13180897144900622,3.1416801926392335,-0.0004302072072705607,3.1426071704009404
