ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,-0.22499999999999998,True,-0.47624137791001353,2.390106204563441e-09,0.004119713823788741,0.7313350869103317,0.5176283436287685,0.2316937704131042,0.1818619728610027,0.31160600336333705,-0.1336395948753537,3.1418589195208444,-0.0004104053857720786,3.1414840399888444
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,-0.22499999999999998,True,-0.48455199030762897,4.260603288199503e-09,0.00194310315606507,0.7645974492607278,0.520087550342795,0.227534370979264,0.19513953245226745,0.20617935809181176,-0.3063005559900569,3.1414193038416562,3.2113983438239435,3.142072580013001
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.07500000000000001,-0.22499999999999998,True,-0.4680685965436239,2.9816056173057424e-09,0.03009049597420216,0.7020399904361768,0.5110341719101384,0.07673570550621443,-0.20698632400180592,0.16294753569774148,0.2501182502257432,2.0039770041548275,3.1417808051263187,4.196226003517324,5.261292241333381
