ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.3,-0.3,True,-0.4368780084614225,1.130186223360965e-09,0.10020666317798446,0.6298791278597272,0.4925178871684857,0.056811496569497924,0.1279595601515618,0.15952747093353692,-0.049010030665792285,3.141706667120902,0.0002804976569136629,3.1415358034780283
