ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.0,0.22500000000000003,True,-0.48778768085418955,2.4709195731495836e-10,0.005261694444428754,0.7614452681890133,0.5172333599599316,0.33558286455128017,0.18607246648699216,0.0,-0.12232323084352897,3.141542960553589,0.0,3.141450171418592
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.0,0.22500000000000003,True,-0.4581874955718915,5.709734231109303e-10,0.008635999429152089,0.6808763997545787,0.5080426514401748,0.0,0.16008720405575239,0.0,-0.1734864803598475,3.14159236143222,-0.0,0.0
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,0.0,0.22500000000000003,True,-0.49743751498778477,2.2009216177999364e-10,0.004524271916671651,0.792515135565818,0.5187782653528343,0.0,-0.3925985946286683,0.19429801530877827,0.0,1.9376890060515188,3.1415766292780063,0.0,0.0
