ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,0.14999999999999997,True,-0.4613774567531723,4.913693633598178e-10,0.003886311375072906,0.6881279131276259,0.5071659328264749,0.15206485434808437,0.15763552426826527,0.1761591009374433,0.17427126125105344,3.1416546436375272,3.142720654807175,3.1411263073310267
