ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,0.3,True,-0.4576580343222781,2.9195628625499316e-09,0.00518835119883064,0.6761248954407459,0.5030892903775639,0.12641746359766845,0.1489168785274697,0.1684536730316285,0.1418758495460672,3.14183884603679,3.1420964282852895,3.1437766297464074
