ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,0.0,True,-0.4671067993598692,4.174419841188095e-10,0.002867337087647408,0.7071786248836542,0.5122139907515131,0.18731528649132312,0.16964511587317185,0.1862835112932147,0.0,3.1416251021328048,3.1429309468759725,3.1411323183804787
