ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.14999999999999997,-0.07500000000000001,True,-0.4838808430887066,1.7780972889113466e-09,0.0019492503971245945,0.7709083539070396,0.5237645867862248,0.3138815306827574,0.21220458463664751,0.20879289912962942,0.3425892173911894,3.141516159563173,3.1410178475459274,3.1418347287010118
