ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.14999999999999997,-0.22499999999999998,True,-0.5037580497603718,2.673768295280053e-09,0.00168123620967489,0.827755930902757,0.523363523822997,0.34964080646118545,0.22289821780851649,0.2182400070349299,0.38247607396426914,3.141639633583261,3.141215691862919,3.1412919408304196
