ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.0,0.07500000000000001,True,-0.46384747965996515,1.7439453815271995e-10,0.003071691871531631,0.7000441723318986,0.5133826577095786,0.0,0.17273476129274254,0.0,0.21908293212007837,3.1415914864603174,0.0,0.0
