ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.14999999999999997,-0.15,True,-0.4932778498857514,1.0045853080431865e-09,0.0018006107835768655,0.7984631322421668,0.5238726797610437,0.3333596644740173,0.2181015254132057,0.213970283295026,0.3645002064269026,3.141606905559249,3.1419220779917527,3.1411060062702116
