ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.07500000000000001,0.14999999999999997,True,-0.4610857919113411,1.127898915299216e-09,0.0032572301556758145,0.6943091613623668,0.5144970240450567,0.20358922117187786,0.17624917438331547,0.18285357277440673,0.22210305107130127,3.141540920256017,3.143540395721989,3.140179090515656
