ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,-0.3,True,-0.4892409544039985,5.851255093715942e-09,0.0017322002688564275,0.7789531646158891,0.5209666875140377,0.27630724874286666,0.19969982064503633,0.20956601601111371,0.32162103878739545,3.141576538097991,3.1396822713215014,3.142118731222639
