ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,-0.15,True,-0.47602956886369907,2.6075276742243268e-09,0.002069625670442605,0.7368920679336812,0.5173746481875842,0.23116761687571435,0.18457465005225188,0.1980556303140134,0.2701348943304662,3.141731905780618,3.1413659683289983,3.143846043739555
