ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.22500000000000003,0.22500000000000003,True,-0.46193649738698644,3.3954485125768633e-09,0.003020232633339878,0.7031168949091284,0.5193656532206677,0.253878511433225,0.1932556061340332,0.18855440782015112,0.2653978234921899,3.1413668749731674,3.14173757599424,3.1410956633859692
