ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.07500000000000001,0.22500000000000003,True,-0.4578081310467947,2.0762080102495065e-09,0.003869379872761243,0.6831943723691708,0.5115446502415655,0.18211986576454045,0.16905547031410928,0.17685284215549665,0.19632863028073003,3.141355265733146,3.1434585210304626,3.1400917971544375
