ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.0,-0.22499999999999998,True,-0.4866878935996154,3.882066825626279e-10,0.0017839148923594716,0.774587641105795,0.5223024416721648,0.0,0.2038426124104118,0.0,0.3278846789256558,3.1414862847974505,0.0,0.0
