ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.07500000000000001,0.0,True,-0.47056303499206853,4.0903472466726e-09,0.002333179416887288,0.7263155646825905,0.5200828213275025,0.2530413470317465,0.19263467663501535,0.19644992341604894,0.0,3.141502992040849,3.1424726057062915,3.1429368011784375
