ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.22500000000000003,0.22500000000000003,True,-0.44758674708432805,2.391288276409121e-09,0.08892773002450431,0.6537197593691433,0.5049847872678062,0.19796240252889374,0.14901174951324514,0.2408906649759953,0.05707224240254725,6.282399561603462
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.22500000000000003,0.22500000000000003,True,-0.4619364857768038,1.7287458706437581e-09,0.003059566745572137,0.7030873436558999,0.5193614246500177,0.25380544878631783,0.19323714555222007,0.1885388607564718,0.26546760445717277,3.1413102252063636
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.22500000000000003,0.22500000000000003,True,-0.4617599564745072,1.804803149783456e-09,0.003066214653402104,0.7047865070884929,0.5173777642335047,0.15289752626576947,0.3104388613936988,0.184060743360932,0.2907748051922117,1.9070103583844977,5.253325949562115
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.22500000000000003,0.22500000000000003,False,-0.5128517787987911,0.022975538321482563,0.10196071845034903,0.8012837421557745,0.5008293232199691,0.17916899586202628,0.03241840131955798,2.1202494586980425e-05,3.8286261105913155e-09,1.5710042975223104,3.141495404441681
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.22500000000000003,0.22500000000000003,False,-0.488187378257539,4.3598941317309804e-10,0.026478478095731207,0.7473826691380508,0.5025503868389047,4.648915145016863e-05,6.169211253875817e-06,0.19395428447708418,6.023894761758575e-06,1.5709062450938087,0.00012324637636007552
