ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.07500000000000001,0.07500000000000001,True,-0.46184983802221374,1.9949539555215167e-09,0.015317078418058344,0.6908169529439555,0.5128864161156619,0.2324118961696166,0.16681417733373938,0.28296269097636856,0.0932038097271411,0.003377315115936001
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.07500000000000001,0.07500000000000001,True,-0.4652735676534689,2.4852672641974757e-09,0.0027779603756570765,0.7085689102479821,0.51746178734334,0.22757320359523975,0.18426261909154568,0.189485718755211,0.2505856793622932,3.142663558519065
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.07500000000000001,0.07500000000000001,True,-0.46753687399613025,8.645420853249717e-10,0.003932625903199208,0.7114627740691751,0.5171248325012308,0.12081852462255409,0.28581531691445583,0.17823110383548024,0.28368948521816406,1.9358882031609999,5.2563751597359305
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.07500000000000001,0.07500000000000001,False,-0.5080379646899603,0.0029023393953432003,0.12971440759053932,0.7847229518428699,0.5026198268202966,0.14139149300984144,2.0107681397707466e-07,1.5700772748039604e-06,3.775971943453804e-08,1.5708742350906604,3.140139445042481
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.07500000000000001,0.07500000000000001,False,-0.4523898863557277,2.313993298886813e-09,0.04396738150965291,0.6703035972570172,0.4980047474294049,0.00014269201497400783,0.13996712542095366,0.17222633571046872,0.00017855714433536742,3.1415592673944777,0.001387968221114827
