ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.3,-0.15,True,-0.541253644228926,2.0071395228983587e-09,0.0030684419181841558,0.903721026654247,0.5235469810086284,0.34606662395533866,0.21618001386567073,0.4068052189267741,0.1861044188931187,6.282327142104837
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.3,-0.15,True,-0.47626319996210437,1.3011895601269427e-09,0.0025950564609791764,0.7256197091816382,0.5062845033341854,0.15672772498179008,0.15680534416455905,0.18909607297636247,0.2014641688165812,3.1412534618565298
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.3,-0.15,True,-0.5092372088979694,4.706666198313183e-09,0.003132851365203685,0.810289040254292,0.5170812400064164,0.07970336246678722,0.32467944095438417,0.1857553277736062,0.32427663156377984,1.963468704057778,5.283986515679343
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.3,-0.15,False,-0.5054894791217306,0.04585947543265211,0.13919640877152997,0.7780875447032211,0.5027348113367699,4.1655903576132136e-05,5.015611426184563e-09,7.149222614355466e-06,1.6048793405332162e-09,4.71237900112527,4.712059860953223
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.3,-0.15,False,-0.4780168029368701,3.2901003496708857e-09,0.015158289228236784,0.7355706978013183,0.5014759247595002,1.275371493279378e-05,0.1549000969773527,0.19599975365772979,8.470026385322403e-05,3.141661700274191,6.281813987685712
