ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.22500000000000003,0.0,True,-0.4428869271243764,3.56985041976788e-11,0.09394713685642901,0.6416665016183589,0.4998798845013681,0.0,0.1398868110142533,0.198546856211298,0.0,0.0
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.22500000000000003,0.0,True,-0.4837660681873691,2.8202151325848385e-09,0.0020807895046300808,0.7716276397608962,0.523686638366493,0.3279098476610323,0.21621551145378995,0.2088934110852157,0.0,3.1413142557076372
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.22500000000000003,0.0,True,-0.4486196606264346,1.2340512077262888e-09,0.006207465653354177,0.6620892096096624,0.5074504156791146,0.11456406503146477,0.0,0.15973847610023229,0.2173968659550927,1.845536648983669,5.15842352802459
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.22500000000000003,0.0,False,-0.5142347593744067,0.02193553629372253,0.10551784600200327,0.8018820141190568,0.5012972532522444,0.1722523899451971,0.0,2.7346724091992236e-05,7.147472169677371e-09,1.5710009932769642,3.1416505393132783
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.22500000000000003,0.0,False,-0.48818738500678716,9.173854222050868e-10,0.026497919817652666,0.747384427034672,0.5025517581669688,1.3233861401895641e-05,1.6259603324686456e-05,0.1939561099191181,0.0,4.712294536971791,6.282580670115523
