ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.15,0.3,True,-0.5404366305704523,1.786547735952863e-09,0.004271826976863573,0.8923562103872833,0.5168882132868813,0.40260642129001134,0.2051958062015175,0.40531638020632504,0.15952591039643416,6.283148321487296
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.15,0.3,False,-0.4649922223533883,2.265625997411437e-09,0.004099239629477644,0.6951565511227221,0.5072974721548656,4.107770050432169e-05,0.1580825845259842,0.17510526529178647,0.1723373592636808,4.71193898221151
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.15,0.3,True,-0.4919671158117175,9.255300519209642e-10,0.016790975568077498,0.7760633907332819,0.476832673279113,0.0034292939219690136,0.36562108936719306,0.11290424345777693,0.2745777689700459,6.283156100392083,3.1421360284428235
