ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.14999999999999997,-0.3,True,-0.4462967487928395,3.409972235588462e-09,0.0494096623190926,0.6504925964394055,0.4998577699416196,0.10106130990817973,0.14153896789329073,0.19757049814788522,0.06884637667518856,6.2772966660732505
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.14999999999999997,-0.3,True,-0.5151732884650232,9.093896924810753e-10,0.001630110206533721,0.8583582802156124,0.5224335850375418,0.3630660829460004,0.2267688167857809,0.2217118892812188,0.39724568618289025,3.141313324710087
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.14999999999999997,-0.3,False,-0.5108528154227131,0.0129474678621004,0.11723241818385939,0.7934869328413439,0.5020841557095045,0.16628537806850896,7.284848724253834e-09,5.118488460689741e-05,1.2617926981040029e-09,4.7119591645859735,3.14166380109618
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.14999999999999997,-0.3,False,-0.4939396233927493,7.846688597111827e-10,0.022139204349372256,0.7616691431116869,0.5028230822421764,6.5492232392661e-05,2.1934792396732794e-05,0.19765757704946346,8.753851270906776e-05,1.5712121164893196,6.283007434997613
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.14999999999999997,-0.3,False,-0.459838668480229,1.83629077804467e-06,0.008761196561234348,0.6831387000011168,0.5087885722287843,0.09591718278336432,0.17294523847672272,0.16073517771473686,0.010002712372645007,1.9025005785495355,0.43651813374310655
