ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.07500000000000001,0.0,True,-0.4588997225365343,2.673885427836979e-10,0.016514603841273488,0.6825384927524887,0.5112776550051428,0.0,0.16306468777812344,0.2673978002545789,0.0,0.0
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,0.07500000000000001,0.0,True,-0.4705630337167652,8.989438820148791e-10,0.002396583116704923,0.7262938436847383,0.5200807322388588,0.2527902085866168,0.19262841054668461,0.1963397630464769,0.0,3.142034175230717
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,0.07500000000000001,0.0,True,-0.46227616763617463,2.2134112109399207e-09,0.005305666869232094,0.6946107922026837,0.5142755145618282,0.10648805805465975,0.0,0.17048143936533286,0.2615983057636374,1.939362117751039,5.242829754722108
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,0.07500000000000001,0.0,False,-0.5080404051051465,0.0026990205865788223,0.12982385370493676,0.7846759722096557,0.5026384934337546,0.13984517788964929,0.0,3.1081984071756885e-05,4.487713534118143e-10,4.712101262569224,3.142146555182317
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,0.07500000000000001,0.0,False,-0.45238988293807064,1.61075456802692e-09,0.043972390322808114,0.6703085720177386,0.49800595307786594,6.572105827019835e-05,0.1399684434640085,0.17216950833143999,0.0,3.141306549251373,1.2364686442906425e-05
