ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.07500000000000001,0.22500000000000003,True,-0.5078721813555911,9.911660878278038e-10,0.005068458552683577,0.813653749282486,0.5189516209630111,0.36449801867372417,0.1969031965063732,0.3787888770342492,0.14355311780779922,6.283144826626511
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.07500000000000001,0.22500000000000003,True,-0.45932677822144985,3.1991033005478575e-09,0.004543828464074411,0.6814638333333278,0.5050045356794562,0.13818611887197801,0.15290820703065572,0.17185511898581954,0.15676400854053035,3.1456204603261546
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.07500000000000001,0.22500000000000003,False,-0.49542577191768333,1.7189338249926436e-09,0.0026801616697948753,0.7866137074136625,0.5178216277404765,0.10934469629117871,0.3885910448785248,0.19108780145097803,2.3385159496513985e-05,1.9407806806873404,3.7165539373919474
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.07500000000000001,0.22500000000000003,False,-0.5054894765285965,0.004946078026671414,0.13920228789395125,0.7780848359619215,0.5027330629015309,6.583365670287389e-05,2.402319121408425e-08,1.5643654052738265e-05,2.9463972928134297e-10,1.5709291788687225,4.711330104343433
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.07500000000000001,0.22500000000000003,False,-0.46183993846219223,6.643844644320583e-10,0.02604310318574059,0.6943294833425021,0.49988023434083995,5.909399070535516e-05,0.1464973758354703,0.18258020822970777,1.0284757856730166e-05,3.141413030383687,6.282106893547055
